year,GEOID,NAME,race_ethnicity,sex,adult_above_poverty_line_pop,adult_below_poverty_line_pop,child_above_poverty_line_pop,child_below_poverty_line_pop,total_child_pop,total_pop,total_pov,child_pov_pct,pov_pct,adult_above_poverty_line_pop_moe,adult_below_poverty_line_pop_moe,child_above_poverty_line_pop_moe,child_below_poverty_line_pop_moe,total_child_pop_moe,total_pop_moe,total_pov_moe,child_pov_pct_moe,pov_pct_moe,high_child_pov_pct_moe,high_pov_pct_moe,child_poverty_year,total_poverty_year
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,asianalone,female,0,7,0,0,0,7,7,,1,37.0540146272978,37.4432904536981,34.3074335968169,34.3074335968169,48.5180378828328,71.6170370791755,50.7838557023785,,0,FALSE,FALSE,2023,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,asianalone,male,11,0,0,0,0,11,0,,,40.2243707222375,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,73.109506905737,50.4975246918104,,,FALSE,TRUE,2023,2021
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,asianalone,total,11,7,0,0,0,18,7,,,54.6991773247094,52.687759489278,48.5283422342037,48.5283422342037,68.629439747094,102.362102362154,71.6309988761849,,,FALSE,TRUE,2023,2021
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,blackorafricanamericanalone,female,68,72,49,0,49,189,72,,0.380952380952381,63.9061812346818,63.1347764706584,61.9273768215642,34.3074335968169,70.7954800817114,114.376571027462,71.8540186767588,,0.30230483926133,TRUE,FALSE,,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,blackorafricanamericanalone,male,224,8,90,0,90,322,8,,,92.3471710449216,33.9116499156263,102.732662770903,34.3074335968169,108.309741020833,146.318146516418,48.2389883807694,,,TRUE,TRUE,,
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,blackorafricanamericanalone,total,292,80,139,0,139,511,80,,0.156555772994129,112.307613277106,71.6728679487573,119.958326097024,48.5283422342037,129.402472928457,185.728296174816,86.5563400335296,,0.159542660966462,TRUE,FALSE,,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,combinedother,female,24,0,1,0,1,25,0,,,64.2728558568857,64.1638527521532,58.0430874437258,59.4053869611166,83.0541991713845,123.069086288962,87.4414089547967,,,TRUE,TRUE,2018,2018
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,combinedother,male,18,0,1,0,1,19,0,,,65.4369925959315,64.1638527521532,58.2837884835912,59.4053869611166,83.2225930862527,123.794184031399,87.4414089547967,,,TRUE,TRUE,2018,
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,combinedother,total,42,0,2,0,2,44,0,,,91.727858363749,90.7469007735251,82.2617772723153,84.0178552451799,117.584012518709,174.570902500961,123.66891282776,,,TRUE,TRUE,2018,
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,hispanicorlatino,female,35,0,41,0,41,76,0,,,66.5281895139196,37.0540146272978,41.024382993532,34.3074335968169,53.4789678284838,93.0537479094743,50.4975246918104,,,TRUE,TRUE,,
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,hispanicorlatino,male,15,21,1,0,1,37,21,,0.567567567567568,42.4499705535823,51.1957029446808,32.3264597504892,34.3074335968169,47.1380949975707,81.516869419771,61.6279157525224,,1.10031092914543,TRUE,FALSE,,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,hispanicorlatino,total,50,21,42,0,42,113,21,,,78.9240140895026,63.2060123722419,52.2398315464359,48.5283422342037,71.3021738799036,123.725502625772,79.6868872525462,,,TRUE,TRUE,,
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,total,female,937,146,307,38,345,1428,184,0.110144927536232,0.128851540616246,216.983870368283,80.3741251896405,128.327705504306,54.5068802996466,139.423814321657,270.149958356465,97.1133358504382,0.151590819301628,0.0634877090511843,FALSE,FALSE,2023,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,total,male,943,31,357,0,357,1331,31,0.0519835841313269,0.0232907588279489,179.660791493303,49.132473986153,172.049411507276,34.3074335968169,175.436598234234,255.871061278918,59.9249530663145,0.0742471140737968,0.0447993157627815,TRUE,FALSE,2018,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,total,total,1880,177,664,38,702,2759,215,0.0541310541310541,0.0779267850670533,281.710844661685,94.2072184070839,214.639232201385,64.4127316607517,224.095961587888,372.095417870202,114.122740941497,0.0901142094067619,0.0400063886849819,FALSE,FALSE,2023,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,twoormoreraces,female,35,0,14,0,14,49,0,,0.264705882352941,66.5281895139196,37.0540146272978,40.0749298190278,34.3074335968169,52.7541467564399,92.6390846241477,50.4975246918104,,0.513250197444504,TRUE,TRUE,2021,2020
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,twoormoreraces,male,63,21,92,0,92,176,21,,0.301470588235294,68.2055716199197,51.1957029446808,99.1665266105454,34.3074335968169,104.933312155864,135.218341951083,61.6279157525224,,0.424501932175694,TRUE,TRUE,2020,2022
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,twoormoreraces,total,98,21,106,0,106,225,21,,0.224043715846995,95.2837866585916,63.2060123722419,106.962610289764,48.5283422342037,117.456374880208,163.920712541155,79.6868872525462,,0.410401465025615,TRUE,TRUE,,2022
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,whitealone,female,810,67,243,38,281,1158,105,0.135231316725979,0.0906735751295337,199.303788222904,60.8769250208977,124.032253869709,54.5068802996466,135.4806259212,248.56186352697,81.7129120763665,0.182688584773465,0.0678266229467661,FALSE,FALSE,2023,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,whitealone,male,627,2,174,0,174,803,2,0.0636515912897823,0.0270444301352222,141.64391974243,31.5277655408689,111.584049039278,34.3074335968169,116.7390251801,186.239093640406,46.593991028887,0.0906598132599214,0.0237812612722126,TRUE,TRUE,2018,2019
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,whitealone,total,1437,69,417,38,455,1961,107,0.0835164835164835,0.0545639979602244,244.511758408466,68.5638388656878,166.841241903793,64.4127316607517,178.843507011018,310.599420475957,94.0744386111339,0.137707777885022,0.0471878094021798,FALSE,FALSE,2023,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,"whitealone,nothispanicorlatino",female,810,67,203,38,241,1118,105,0.157676348547718,0.09391771019678,199.303788222904,60.8769250208977,118.995798245148,54.5068802996466,130.885446096959,246.08738285414,81.7129120763665,0.209331554342886,0.0701039836249314,FALSE,FALSE,2023,2023
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,"whitealone,nothispanicorlatino",male,627,2,174,0,174,803,2,0.0695970695970696,0.0280654861343134,141.64391974243,31.5277655408689,111.584049039278,34.3074335968169,116.7390251801,186.239093640406,46.593991028887,0.0989275660941283,0.0246718381858088,TRUE,TRUE,2018,2019
2023,24009860902,Census Tract 8609.02; Calvert County; Maryland,"whitealone,nothispanicorlatino",total,1437,69,377,38,415,1921,107,0.091566265060241,0.0557001561686622,244.511758408466,68.5638388656878,163.131848515242,64.4127316607517,175.388140990205,308.622747055365,94.0744386111339,0.150309847093929,0.0481470582189967,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,asianalone,female,130,0,0,0,0,130,0,,,139.939272543486,50.2792203599061,46.5510472492295,46.5510472492295,65.8331223625312,162.61918705983,68.5200700525036,,,FALSE,TRUE,2023,
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,asianalone,male,0,0,0,0,0,0,0,,,50.2792203599061,50.2792203599061,46.5510472492295,46.5510472492295,65.8331223625312,96.9020123630052,68.5200700525036,,,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,asianalone,total,130,0,0,0,0,130,0,,,148.701042363529,71.1125867902441,65.8407168855261,65.8407168855261,93.1128347758783,189.311911933719,96.9123315166858,,,FALSE,TRUE,2023,
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,blackorafricanamericanalone,female,230,26,93,0,93,349,26,,0.225806451612903,124.169239346949,63.3719180710194,77.6595132614157,46.5510472492295,90.5428075553216,166.228758041441,78.632054532487,,0.296265945214357,TRUE,TRUE,,2022
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,blackorafricanamericanalone,male,412,32,238,0,238,682,32,,0.166666666666667,190.711824489202,71.2951611261241,119.427802458222,46.5510472492295,128.179561553315,240.590939147758,85.146931829632,,0.204572055768895,TRUE,TRUE,,2022
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,blackorafricanamericanalone,total,642,58,331,0,331,1031,58,,0.0562560620756547,227.574163735693,95.3939201416946,142.460520847005,65.8407168855261,156.939478780835,292.438027622948,115.909447414782,,0.111286135688186,TRUE,FALSE,,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,combinedother,female,7,0,0,0,0,7,0,,,86.1220064791805,87.0746805908583,80.6163755077094,80.6163755077094,114.008771592365,167.323040852119,118.663389467856,,,FALSE,TRUE,2023,2022
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,combinedother,male,8,0,0,0,0,8,0,,1,85.9651092013498,87.0746805908583,80.6163755077094,80.6163755077094,114.008771592365,167.242339136954,118.663389467856,,0,FALSE,TRUE,2023,2022
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,combinedother,total,15,0,0,0,0,15,0,,1,121.68812596141,123.146254510643,114.013157135482,114.013157135482,161.238953109973,236.581909705708,167.821333566385,,0,FALSE,TRUE,2023,2022
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,hispanicorlatino,female,264,0,47,122,169,433,122,0.72189349112426,0.28175519630485,147.824219937059,50.2792203599061,63.9921870231046,101.439637223326,119.937483715476,196.888293202008,113.216606555752,0.312745370510986,0.227931844255682,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,hispanicorlatino,male,215,0,130,37,167,382,37,0.221556886227545,0.111716621253406,144.63056385149,50.2792203599061,75.3989389845772,66.385239323211,100.458946838995,183.133830845095,83.2766473868875,0.374508147490542,0.207178329050693,FALSE,TRUE,2023,2022
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,hispanicorlatino,total,479,0,177,159,336,815,159,0.473214285714286,0.195092024539877,206.811508383842,71.1125867902441,98.8989383158384,121.235308388274,156.457662004774,268.899609519984,140.55248130147,0.285720089877248,0.159994216113086,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,total,female,2440,177,455,122,577,3194,299,0.211438474870017,0.093613024420789,392.541717528214,128.852628999179,172.136573684967,101.439637223326,199.802402387959,458.925919947871,163.990853403475,0.159833776936915,0.0495502296512757,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,total,male,2351,113,911,37,948,3412,150,0.0390295358649789,0.0439624853458382,448.97995500913,106.22146675696,219.551816207473,66.385239323211,229.368698823532,515.243631692814,125.259730160974,0.0693869872791458,0.0361062779696941,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,total,total,4791,290,1366,159,1525,6606,449,0.104262295081967,0.0679685134726007,596.383266029489,166.994011868689,278.989247104615,121.235308388274,304.192373342923,689.994927517587,206.361333587472,0.0767300214982376,0.0304210791091657,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,twoormoreraces,female,192,0,32,0,32,224,0,,,111.507847257491,50.2792203599061,61.8950725017751,46.5510472492295,77.4467559036529,144.775688566831,68.5200700525036,,,TRUE,TRUE,,
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,twoormoreraces,male,61,0,106,0,106,167,0,,,70.1498396291823,50.2792203599061,71.2320152740325,46.5510472492295,85.0940655980192,121.202310209006,68.5200700525036,,,TRUE,TRUE,,
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,twoormoreraces,total,253,0,138,0,138,391,0,,,131.742172442996,71.1125867902441,94.3716058992322,65.8407168855261,115.06954418959,188.822668130709,96.9123315166858,,,TRUE,TRUE,,
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,whitealone,female,1881,151,330,122,452,2484,273,0.269911504424779,0.109903381642512,339.051618488985,120.62752588029,150.1965379095,101.439637223326,181.242930896628,402.934237810589,157.610278852618,0.196602602966126,0.060894191326976,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,whitealone,male,1870,81,567,37,604,2555,118,0.0612582781456954,0.0461839530332681,402.361777508749,93.4237657130133,195.517262664963,66.385239323211,206.480023246802,461.797574701297,114.608027642046,0.107895874298651,0.0440728343086601,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,whitealone,total,3751,232,897,159,1056,5039,391,0.150568181818182,0.077594760865251,526.167273782777,152.577848982085,246.550197728576,121.235308388274,274.745336630124,612.876007035681,194.879449917122,0.107915897063121,0.0375050425920813,FALSE,FALSE,2023,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,"whitealone,nothispanicorlatino",female,1740,151,315,0,315,2206,151,,0.0684496826835902,324.172793429677,120.62752588029,148.966439173392,46.5510472492295,156.070496891629,379.469366352542,129.298105167864,,0.057417151983233,TRUE,FALSE,,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,"whitealone,nothispanicorlatino",male,1688,81,519,0,519,2288,81,,0.0354020979020979,376.009308395417,93.4237657130133,188.520555908368,46.5510472492295,194.182903469899,433.379741104727,104.379116685283,,0.045124723953924,TRUE,FALSE,,2023
2023,24009861003,Census Tract 8610.03; Calvert County; Maryland,"whitealone,nothispanicorlatino",total,3428,232,834,0,834,4494,232,,0.0516243880729862,496.459464609146,152.577848982085,240.274842628187,65.8407168855261,249.132494869698,576.037325179541,166.177615821145,,0.0363807718102484,TRUE,FALSE,,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,asianalone,female,0,0,0,0,0,0,0,,,50.2792203599061,50.2792203599061,46.5510472492295,46.5510472492295,65.8331223625312,96.9020123630052,68.5200700525036,,,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,asianalone,male,20,26,0,0,0,46,26,,0.565217391304348,60.0915967502945,59.464274989274,46.5510472492295,46.5510472492295,65.8331223625312,107.149428369917,75.5182097245426,,0.980711158339773,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,asianalone,total,20,26,0,0,0,46,26,,1,78.3581520966389,77.8781098897502,65.8407168855261,65.8407168855261,93.1128347758783,144.481832767999,101.980390271856,,0,FALSE,TRUE,2023,2022
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,blackorafricanamericanalone,female,309,2,216,0,216,527,2,,,143.443368616329,43.1740662898458,140.719579305795,46.5510472492295,148.219431924428,210.734430029836,63.4901567173999,,,TRUE,TRUE,2020,
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,blackorafricanamericanalone,male,488,7,19,0,19,514,7,,,206.438852932291,51.487862647424,61.8950725017751,46.5510472492295,77.4467559036529,226.419963784115,69.4118145563131,,,TRUE,TRUE,,
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,blackorafricanamericanalone,total,797,9,235,0,235,1041,9,,,251.384168157026,67.2011904656458,153.733535703828,65.8407168855261,167.239349436668,309.3202224233,94.0797534010374,,,TRUE,TRUE,,
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,combinedother,female,40,0,0,0,0,40,0,,,97.6165969494942,87.0746805908583,80.6163755077094,80.6163755077094,114.008771592365,173.519451359206,118.663389467856,,,FALSE,TRUE,2023,2021
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,combinedother,male,65,0,0,0,0,65,0,,,108.632407687577,87.0746805908583,80.6163755077094,80.6163755077094,114.008771592365,179.94721448247,118.663389467856,,,FALSE,TRUE,2023,2021
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,combinedother,total,105,0,0,0,0,105,0,,,146.051360828991,123.146254510643,114.013157135482,114.013157135482,161.238953109973,249.987999711986,167.821333566385,,,FALSE,TRUE,2023,2021
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,hispanicorlatino,female,45,43,10,14,24,112,57,0.583333333333333,0.508928571428571,67.3127031101857,84.0654506917081,46.1519230368573,41.6293165929973,62.1530369330413,124.342269562687,93.8083151964686,0.852393428134662,0.618297789793029,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,hispanicorlatino,male,115,0,12,0,12,127,0,,,104.661358676448,50.2792203599061,47.4025315779653,46.5510472492295,66.4379409674924,133.775932065525,68.5200700525036,,,TRUE,TRUE,2018,
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,hispanicorlatino,total,160,43,22,14,36,239,57,0.471698113207547,0.238493723849372,124.44275792508,97.9591751700677,66.1664567586931,62.4579858785088,90.9890103254234,182.649938406779,116.176589724436,0.924688192696484,0.450630744969905,TRUE,FALSE,2022,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,total,female,2244,235,941,70,1011,3490,305,0.0692383778437191,0.0873925501432665,358.644670948838,135.668714153264,229.71286424578,51.516987489565,235.418775801761,449.948885985953,145.120639469374,0.0483386092311667,0.0400262700108667,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,total,male,2497,82,568,73,641,3220,155,0.113884555382215,0.0481366459627329,417.427838075038,91.8368117913509,202.299283241439,62.3297681689897,211.683726346642,476.959117744907,110.990990625366,0.0896707272580794,0.0337237261410593,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,total,total,4741,317,1509,143,1652,6710,460,0.0865617433414044,0.0685543964232489,550.33898644381,163.832231261129,306.094756570576,80.8702664766229,316.597536313851,655.704201603131,182.704679743021,0.0460563983773036,0.0263917431902922,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,twoormoreraces,female,97,14,171,0,171,282,14,,0.183050847457627,88.2609766544649,51.9230199429887,111.910678668302,46.5510472492295,121.206435472709,158.672618935971,69.7352134864446,,0.242111798861808,TRUE,TRUE,,2018
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,twoormoreraces,male,206,0,115,0,115,321,0,,,156.642905999602,50.2792203599061,105,46.5510472492295,114.85643212289,200.641471286472,68.5200700525036,,,TRUE,TRUE,,
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,twoormoreraces,total,303,14,286,0,286,603,14,,0.117385817539848,179.79988876526,72.2841614740048,153.460092532228,65.8407168855261,166.988023522647,255.808522141073,97.7752524926425,,0.208362696783369,TRUE,TRUE,,2018
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,whitealone,female,1798,219,554,70,624,2641,289,0.112179487179487,0.109428246876183,329.505690390925,133.779669606409,179.588418334814,51.516987489565,186.831474864381,401.717562473935,143.356199726416,0.0754182162831625,0.0516660105657484,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,whitealone,male,1718,49,434,73,507,2274,122,0.143984220907298,0.0536499560246262,337.223961189,74.2832417170926,163.220709470337,62.3297681689897,174.716913892159,386.993539997763,96.9690672328037,0.11248054974575,0.0416535975860084,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,whitealone,total,3516,268,988,143,1131,4915,411,0.126436781609195,0.0836215666327569,471.481706962211,153.022874107109,242.680860390761,80.8702664766229,255.800703673778,557.803728922638,173.078017090559,0.0655360024967623,0.0339113381360258,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,"whitealone,nothispanicorlatino",female,1798,176,544,56,600,2574,232,0.0933333333333333,0.0901320901320901,329.505690390925,101.671038157383,179.913868281464,54.1848687365763,187.896247966797,392.703450455939,115.20850663037,0.0854474208410942,0.0425938563353091,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,"whitealone,nothispanicorlatino",male,1655,49,422,73,495,2199,122,0.147474747474748,0.0554797635288768,333.190636122926,74.2832417170926,161.743624294746,62.3297681689897,173.337820454741,382.857675905812,96.9690672328037,0.114841608864025,0.0430259620976618,FALSE,FALSE,2023,2023
2023,24009861004,Census Tract 8610.04; Calvert County; Maryland,"whitealone,nothispanicorlatino",total,3453,225,966,129,1095,4773,354,0.117808219178082,0.0741671904462602,468.605377690013,125.920609909578,241.931808574234,82.5953993876172,255.642328263533,548.452368032084,150.592164470798,0.0702364467857492,0.0303780371695677,FALSE,FALSE,2023,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,asianalone,female,82,0,40,0,40,122,0,,,75.7297827806207,50.2792203599061,69.5053954740206,46.5510472492295,83.6540495134575,123.535420021952,68.5200700525036,,,TRUE,TRUE,2022,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,asianalone,male,48,0,0,0,0,48,0,,,65.9621103361619,50.2792203599061,46.5510472492295,46.5510472492295,65.8331223625312,105.89145385724,68.5200700525036,,,FALSE,TRUE,2023,2022
2023,24009861100,Census Tract 8611; Calvert County; Maryland,asianalone,total,130,0,40,0,40,170,0,,0.7,100.4340579684,71.1125867902441,83.660026296912,65.8407168855261,106.461260559886,162.720619467847,96.9123315166858,,1.05166006337071,TRUE,TRUE,2022,2021
2023,24009861100,Census Tract 8611; Calvert County; Maryland,blackorafricanamericanalone,female,106,0,0,0,0,106,0,,,76.7137536560427,50.2792203599061,46.5510472492295,46.5510472492295,65.8331223625312,112.902612901562,68.5200700525036,,,FALSE,TRUE,2023,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,blackorafricanamericanalone,male,109,15,0,0,0,124,15,,,77.1880819816117,47.4447046571058,46.5510472492295,46.5510472492295,65.8331223625312,111.99553562531,66.4680374315355,,,FALSE,TRUE,2023,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,blackorafricanamericanalone,total,215,15,0,0,0,230,15,,,108.830142883302,69.1375440697744,65.8407168855261,65.8407168855261,93.1128347758783,159.040875249101,95.4725091322104,,,FALSE,TRUE,2023,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,combinedother,female,39,0,10,0,10,49,0,,,95.168272023821,87.0746805908583,79.9624912068152,80.6163755077094,113.547346952714,171.848770725891,118.663389467856,,,TRUE,TRUE,2021,2021
2023,24009861100,Census Tract 8611; Calvert County; Maryland,combinedother,male,50,0,8,0,8,58,0,,,99.9049548320803,87.0746805908583,79.5864310042862,80.6163755077094,113.282831885507,174.34448657758,118.663389467856,,,TRUE,TRUE,2021,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,combinedother,total,89,0,18,0,18,107,0,,,137.98188286873,123.146254510643,112.822870021995,114.013157135482,160.399501246107,244.81013050934,167.821333566385,,,TRUE,TRUE,2021,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,hispanicorlatino,female,71,0,21,0,21,92,0,,,67.7273947527882,50.2792203599061,43.5545634807651,46.5510472492295,63.7495098020369,105.73079021742,68.5200700525036,,,TRUE,TRUE,,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,hispanicorlatino,male,84,0,15,0,15,99,0,,,70.5903676148524,50.2792203599061,42.8602379834737,46.5510472492295,63.2771680782255,107.307968017291,68.5200700525036,,,TRUE,TRUE,,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,hispanicorlatino,total,155,0,36,0,36,191,0,,,97.8314877736202,71.1125867902441,61.1146463623901,65.8407168855261,89.8331787259028,150.658554353877,96.9123315166858,,,TRUE,TRUE,,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,total,female,2251,54,534,8,542,2847,62,0.12770137524558,0.0217773094485423,312.160215274144,50.7740090991444,180.424499445059,44.4409720865779,185.817114389391,366.810577819125,67.4759216313494,0.135918094908709,0.0235340408026329,TRUE,FALSE,2021,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,total,male,2681,34,701,0,701,3416,34,0.0688,0.00995316159250586,348.866736734817,43.5201102939779,186.603858481008,46.5510472492295,192.322645572486,400.73682136784,63.7259758654193,0.104924913643904,0.0186185686535869,TRUE,FALSE,2021,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,total,total,4932,88,1235,8,1243,6263,96,0.0952380952380952,0.0153281175155676,468.137800225532,66.8804904288239,259.566947048348,64.3661401670164,267.428495115984,543.271571131787,92.8224110869784,0.0842570942538452,0.0147609969109315,TRUE,FALSE,2021,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,twoormoreraces,female,90,0,66,0,66,156,0,,,75.1930847884298,50.2792203599061,105.900897068911,46.5510472492295,115.680594742593,146.846859006245,68.5200700525036,,,TRUE,TRUE,,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,twoormoreraces,male,172,0,86,0,86,258,0,,,108.57255638512,50.2792203599061,70.9083916049434,46.5510472492295,84.823345842993,146.666287878299,68.5200700525036,,,TRUE,TRUE,,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,twoormoreraces,total,262,0,152,0,152,414,0,,,132.071950087821,71.1125867902441,127.451951730839,65.8407168855261,143.453825323691,207.554812037688,96.9123315166858,,,TRUE,TRUE,,
2023,24009861100,Census Tract 8611; Calvert County; Maryland,whitealone,female,1934,54,418,8,426,2414,62,0.136268343815514,0.0256835128417564,292.090739325984,50.7740090991444,147.976349461662,44.4409720865779,154.505663326624,334.315719044139,67.4759216313494,0.144421787696204,0.0277246794983472,TRUE,FALSE,2021,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,whitealone,male,2302,19,607,0,607,2928,19,0.0817490494296578,0.0523446019629226,327.476716729602,42.2255846614348,173.285890943262,46.5510472492295,179.42965195307,375.791165409726,62.8490254498827,0.124237493824609,0.040300138142356,TRUE,TRUE,2021,2021
2023,24009861100,Census Tract 8611; Calvert County; Maryland,whitealone,total,4236,73,1025,8,1033,5342,81,0.107676969092722,0.0151628603519281,438.815450958601,66.0454389038335,227.872771519548,64.3661401670164,236.788935552318,502.981112965487,92.2225568936364,0.0948465259525444,0.0172045417025295,TRUE,FALSE,2021,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,"whitealone,nothispanicorlatino",female,1902,54,407,8,415,2371,62,0.146396396396396,0.0261493040911008,292.179739201745,50.7740090991444,147.139389695622,44.4409720865779,153.704261489394,334.023951237033,67.4759216313494,0.154440696482758,0.0282194054760595,TRUE,FALSE,2021,2023
2023,24009861100,Census Tract 8611; Calvert County; Maryland,"whitealone,nothispanicorlatino",male,2273,19,607,0,607,2899,19,0.083495145631068,0.0564042303172738,326.343377441614,42.2255846614348,173.285890943262,46.5510472492295,179.42965195307,374.803948751878,62.8490254498827,0.126793458207692,0.0433160849305639,TRUE,TRUE,2021,2021
2023,24009861100,Census Tract 8611; Calvert County; Maryland,"whitealone,nothispanicorlatino",total,4175,73,1014,8,1022,5270,81,0.112617309697602,0.0153700189753321,438.029679359744,66.0454389038335,227.330156380538,64.3661401670164,236.266798344583,502.049798326819,92.2225568936364,0.0989911618342852,0.01743817055982,TRUE,FALSE,2021,2023
2023,24009990100,Census Tract 9901; Calvert County; Maryland,asianalone,female,0,0,0,0,0,0,0,,,37.0540146272978,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,71.4142842854285,50.4975246918104,,,FALSE,FALSE,2023,2023
2023,24009990100,Census Tract 9901; Calvert County; Maryland,asianalone,male,0,0,0,0,0,0,0,,,37.0540146272978,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,71.4142842854285,50.4975246918104,,,FALSE,FALSE,2023,2023
